2024-05-29 14:46:10,553:DEBUG:https://www.scrapethissite.com:443 "GET /pages/advanced/ HTTP/1.1" 200 None
2024-05-29 14:46:10,625:DEBUG:Successfully fetched URL: https://www.scrapethissite.com/pages/advanced/
2024-05-29 14:46:10,645:DEBUG:Advanced Data: []
2024-05-29 14:46:10,646:DEBUG:Done
2024-05-29 14:55:59,329:DEBUG:Starting new HTTPS connection (1): www.scrapethissite.com:443
2024-05-29 14:56:11,325:DEBUG:https://www.scrapethissite.com:443 "GET /pages/ajax-javascript/data?year=2015 HTTP/1.1" 404 None
2024-05-29 14:56:11,595:ERROR:Error fetching https://www.scrapethissite.com/pages/ajax-javascript/data?year=2015: 404 Client Error: NOT FOUND for url: https://www.scrapethissite.com/pages/ajax-javascript/data?year=2015
2024-05-29 14:56:11,599:ERROR:Failed to fetch AJAX data
2024-05-29 14:56:11,605:DEBUG:Starting new HTTPS connection (1): www.scrapethissite.com:443
2024-05-29 14:56:16,327:DEBUG:https://www.scrapethissite.com:443 "GET /pages/forms/ HTTP/1.1" 200 None
2024-05-29 14:56:16,558:DEBUG:Successfully fetched URL: https://www.scrapethissite.com/pages/forms/
2024-05-29 14:56:16,558:DEBUG:Raw HTML content: <!doctype html>
<html lang="en">
  <head>
    <meta charset="utf-8">
    <title>Hockey Teams: Forms, Searching and Pagination | Scrape This Site | A public sandbox for learning web scraping</title>
    <link rel="icon" type="image/png" href="/static/images/scraper-icon.png" />

    <meta name="viewport" content="width=device-width, initial-scale=1.0">
    <meta name="description" content="Browse through a database of NHL team stats since 1990. Practice building a scraper that handles common website interface components.">

    <link href="https://maxcdn.bootstrapcdn.com/bootstrap/3.3.5/css/bootstrap.min.css" rel="stylesheet" integrity="sha256-MfvZlkHCEqatNoGiOXveE8FIwMzZg4W85qfrfIFBfYc= sha512-dTfge/zgoMYpP7QbHy4gWMEGsbsdZeCXz7irItjcC3sPUFtf0kuFbDz/ixG7ArTxmDjLXDmezHubeNikyKGVyQ==" crossorigin="anonymous">
    <link href='https://fonts.googleapis.com/css?family=Lato:400,700' rel='stylesheet' type='text/css'>
    <link rel="stylesheet" type="text/css" href="/static/css/styles.css">

   
2024-05-29 14:56:16,613:DEBUG:Forms Data: []
2024-05-29 14:56:16,615:DEBUG:Starting new HTTPS connection (1): www.scrapethissite.com:443
2024-05-29 14:56:19,029:DEBUG:https://www.scrapethissite.com:443 "GET /pages/advanced/ HTTP/1.1" 200 None
2024-05-29 14:56:19,286:DEBUG:Successfully fetched URL: https://www.scrapethissite.com/pages/advanced/
2024-05-29 14:56:19,286:DEBUG:Raw HTML content: <!doctype html>
<html lang="en">
  <head>
    <meta charset="utf-8">
    <title>Advanced Topics: Real World Challenges You&#39;ll Encounter | Scrape This Site | A public sandbox for learning web scraping</title>
    <link rel="icon" type="image/png" href="/static/images/scraper-icon.png" />

    <meta name="viewport" content="width=device-width, initial-scale=1.0">
    <meta name="description" content="Scraping real websites, you&#39;re likely run into a number of common gotchas. Get practice with spoofing headers, handling logins &amp; session cookies, finding CSRF tokens, and other common network errors.">

    <link href="https://maxcdn.bootstrapcdn.com/bootstrap/3.3.5/css/bootstrap.min.css" rel="stylesheet" integrity="sha256-MfvZlkHCEqatNoGiOXveE8FIwMzZg4W85qfrfIFBfYc= sha512-dTfge/zgoMYpP7QbHy4gWMEGsbsdZeCXz7irItjcC3sPUFtf0kuFbDz/ixG7ArTxmDjLXDmezHubeNikyKGVyQ==" crossorigin="anonymous">
    <link href='https://fonts.googleapis.com/css?family=Lato:400,700' rel='stylesheet' type='t
2024-05-29 14:56:19,297:DEBUG:Advanced Data: []
2024-05-29 14:56:19,297:DEBUG:Done
2024-05-29 14:56:50,343:DEBUG:Starting new HTTPS connection (1): www.scrapethissite.com:443
2024-05-29 14:57:04,047:DEBUG:https://www.scrapethissite.com:443 "GET /pages/ajax-javascript/?ajax=true&year=2015 HTTP/1.1" 200 None
2024-05-29 14:57:04,049:DEBUG:Successfully fetched URL: https://www.scrapethissite.com/pages/ajax-javascript/?ajax=true&year=2015
2024-05-29 14:57:04,049:DEBUG:Raw response content: [
  {
    "title": "Spotlight  ",
    "year": 2015,
    "awards": 2,
    "nominations": 6,
    "best_picture": true
  },
  {
    "title": "Mad Max: Fury Road ",
    "year": 2015,
    "awards": 6,
    "nominations": 10
  },
  {
    "title": "The Revenant   ",
    "year": 2015,
    "awards": 3,
    "nominations": 12
  },
  {
    "title": "Bridge of Spies",
    "year": 2015,
    "awards": 1,
    "nominations": 6
  },
  {
    "title": "The Big Short  ",
    "year": 2015,
    "awards": 1,
    "nominations": 5
  },
  {
    "title": "The Danish Girl",
    "year": 2015,
    "awards": 1,
    "nominations": 4
  },
  {
    "title": "Room   ",
    "year": 2015,
    "awards": 1,
    "nominations": 4
  },
  {
    "title": "Ex Machina ",
    "year": 2015,
    "awards": 1,
    "nominations": 2
  },
  {
    "title": "The Hateful Eight  ",
    "year": 2015,
    "awards": 1,
    "nominations": 2
  },
  {
    "title": "Inside Out ",
    "year": 2015,
    "awards": 1,
    "nominations": 2
  },
  {
    "tit
2024-05-29 14:57:04,056:DEBUG:AJAX Data: [{'title': 'Spotlight  ', 'year': 2015, 'awards': 2, 'nominations': 6, 'best_picture': True}, {'title': 'Mad Max: Fury Road ', 'year': 2015, 'awards': 6, 'nominations': 10}, {'title': 'The Revenant   ', 'year': 2015, 'awards': 3, 'nominations': 12}, {'title': 'Bridge of Spies', 'year': 2015, 'awards': 1, 'nominations': 6}, {'title': 'The Big Short  ', 'year': 2015, 'awards': 1, 'nominations': 5}, {'title': 'The Danish Girl', 'year': 2015, 'awards': 1, 'nominations': 4}, {'title': 'Room   ', 'year': 2015, 'awards': 1, 'nominations': 4}, {'title': 'Ex Machina ', 'year': 2015, 'awards': 1, 'nominations': 2}, {'title': 'The Hateful Eight  ', 'year': 2015, 'awards': 1, 'nominations': 2}, {'title': 'Inside Out ', 'year': 2015, 'awards': 1, 'nominations': 2}, {'title': 'Amy', 'year': 2015, 'awards': 1, 'nominations': 1}, {'title': 'Bear Story ', 'year': 2015, 'awards': 1, 'nominations': 1}, {'title': 'A Girl in the River: The Price of Forgiveness  ', 'year': 2015, 'awards': 1, 'nominations': 1}, {'title': 'Son of Saul', 'year': 2015, 'awards': 1, 'nominations': 1}, {'title': 'Spectre', 'year': 2015, 'awards': 1, 'nominations': 1}, {'title': 'Stutterer  ', 'year': 2015, 'awards': 1, 'nominations': 1}]
2024-05-29 14:57:04,057:DEBUG:{"message": "Server selection started", "selector": "<function writable_server_selector at 0x00000156CB0F6CA0>", "operation": "insert", "operationId": 1457163386, "topologyDescription": "<TopologyDescription id: 6656f4da79a0ad886f46896f, topology_type: Single, servers: [<ServerDescription ('localhost', 27017) server_type: Standalone, rtt: 0.0>]>", "clientId": {"$oid": "6656f4da79a0ad886f46896f"}}
2024-05-29 14:57:04,059:DEBUG:{"message": "Server selection succeeded", "selector": "<function writable_server_selector at 0x00000156CB0F6CA0>", "operation": "insert", "operationId": 1457163386, "topologyDescription": "<TopologyDescription id: 6656f4da79a0ad886f46896f, topology_type: Single, servers: [<ServerDescription ('localhost', 27017) server_type: Standalone, rtt: 0.0>]>", "clientId": {"$oid": "6656f4da79a0ad886f46896f"}, "serverHost": "localhost", "serverPort": 27017}
2024-05-29 14:57:04,064:DEBUG:{"clientId": {"$oid": "6656f4da79a0ad886f46896f"}, "message": "Command started", "command": "{\"insert\": \"ajax_data\", \"ordered\": true, \"lsid\": {\"id\": {\"$binary\": {\"base64\": \"JxtfC2rrQNqLltqG470bPQ==\", \"subType\": \"04\"}}}, \"$db\": \"scraped_data\", \"documents\": [{\"title\": \"Spotlight  \", \"year\": 2015, \"awards\": 2, \"nominations\": 6, \"best_picture\": true, \"_id\": {\"$oid\": \"6656f4e879a0ad886f468970\"}}, {\"title\": \"Mad Max: Fury Road \", \"year\": 2015, \"awards\": 6, \"nominations\": 10, \"_id\": {\"$oid\": \"6656f4e879a0ad886f468971\"}}, {\"title\": \"The Revenant   \", \"year\": 2015, \"awards\": 3, \"nominations\": 12, \"_id\": {\"$oid\": \"6656f4e879a0ad886f468972\"}}, {\"title\": \"Bridge of Spies\", \"year\": 2015, \"awards\": 1, \"nominations\": 6, \"_id\": {\"$oid\": \"6656f4e879a0ad886f468973\"}}, {\"title\": \"The Big Short  \", \"year\": 2015, \"awards\": 1, \"nominations\": 5, \"_id\": {\"$oid\": \"6656f4e879a0ad886f468974\"}}, {\"title\": \"The Danish Girl\", \"year\": 2015, \"awards\": 1, \"nominations\": 4, \"_id\": {\"$oid\": \"6656f4e879a0ad886f468975\"}}, {\"title\": \"Room   \", \"year\": 2015, \"awards\": 1, \"nominations\": 4, \"_id\": {\"$oid\": \"6656f4e87...", "commandName": "insert", "databaseName": "scraped_data", "requestId": 18467, "operationId": 18467, "driverConnectionId": 1, "serverConnectionId": 61, "serverHost": "localhost", "serverPort": 27017}
